"IncomeGroup","ChildrenInHH","Homeownership","PrizmCode","MonthlyMinutes","MonthlyRevenue","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","DroppedCalls","UnansweredCalls","CustomerCareCalls","MonthsInService","UniqueSubs","ActiveSubs","CurrentEquipmentDays","AgeHH1","AgeHH2","Churn"
0,"No","Unknown","Suburban",412,40.4,36,1.24,0,3.2,0,0,0,35,3,2,379,42,44,1
1,"No","Known","Other",1630,155.32,150,1.98,0,0,6,42.3,2.7,37,3,2,45,42,44,0
4,"Yes","Known","Suburban",140,28.86,30,0,0,0,3.7,14.7,0,31,1,1,942,36,34,0
6,"No","Known","Suburban",100,33.62,30,0.25,0,0,1,9.7,0,33,1,1,1004,40,44,1
6,"No","Known","Suburban",292,68.39,70,0,28,0,2,11.7,0,35,3,3,671,40,36,1
7,"No","Known","Other",563,61.68,50,0.5,45,0,0.7,29,0.3,35,3,3,18,58,50,1
7,"No","Known","Other",817,64.28,60,3.22,21,0,5,34,5.3,31,2,2,39,28,28,0
0,"No","Unknown","Suburban",402,70.5,70,2.48,0,0,3,33,2.3,29,1,1,237,42,44,0
9,"Yes","Known","Suburban",996,80.71,50,1.98,69,0.1,9.7,50,3.3,37,1,1,17,50,50,0
4,"Yes","Known","Suburban",461,70.39,70,0,1,0,14.3,16,1.3,35,1,1,113,38,34,0
7,"No","Known","Suburban",28,23.04,18,0,16,0.9,0,1.3,0,31,1,1,941,48,46,0
9,"No","Known","Suburban",2,16.99,17,0,0,0,0,0.3,0,33,1,1,967,26,44,1
6,"Yes","Known","Suburban",38,45.74,45,0.74,0,0,1.7,4.7,0,33,4,2,508,28,28,1
9,"No","Known","Town",50,45,45,0,0,0,0,1.3,0,37,2,2,447,48,46,0
9,"No","Known","Suburban",42,30.87,32,0,0,0,0,1.7,0,37,2,2,130,54,52,0
4,"No","Known","Other",68,35.84,30,0,0,0,0,6.7,0,35,1,1,1048,36,34,0
7,"No","Unknown","Suburban",483,80.78,85,0,6,0,1.7,11.7,0,33,1,1,157,28,26,0
5,"No","Known","Suburban",18,30.04,30,0,0,0,2,0.3,0,37,2,2,1110,64,60,0
6,"No","Known","Town",46,30.15,30,0,0,0,0,3.7,0,33,1,1,503,46,36,1
3,"Yes","Known","Suburban",548,59.98,45,4.7,158,0,3.7,17,0,31,2,1,115,34,30,0
6,"Yes","Known","Town",536,79.27,50,0,118,0,39.3,5,0,33,3,2,1003,48,46,1
6,"Yes","Known","Other",306,41.38,35,0.99,0,1.6,5,26,0,37,1,1,712,44,44,1
9,"No","Known","Other",80,37.47,35,0,0,0,0,6.3,0,35,1,1,1049,42,44,1
7,"Yes","Known","Suburban",50,30.25,30,0.25,0,0,0,1.7,0,35,2,2,1049,32,30,0
7,"No","Known","Town",714,71.53,35,0.25,110,0,4.7,49,0.7,35,1,1,307,48,48,0
6,"Yes","Known","Town",563,36.57,35,0,1,1,2,26,0,31,2,2,941,30,28,0
6,"No","Known","Other",655,60.06,60,0,0,0,4.7,55.3,0.3,35,2,2,668,42,44,0
1,"Yes","Known","Other",213,74.99,85,0,0,0,0,6.3,0,37,4,3,516,54,52,0
9,"Yes","Known","Town",654,75.01,42,0,118,3,4,41,0,37,2,2,392,40,40,0
8,"Yes","Known","Suburban",100,11.15,10,0,0,1.1,1,7,0,31,2,2,941,42,40,0
0,"No","Unknown","Other",816,119.15,110,0.74,0,0.1,0,0,0,31,2,1,294,42,44,0
4,"Yes","Known","Rural",652,123.3,82,6.68,133,0.8,7.7,52.7,0.3,33,3,2,78,36,34,0
8,"No","Known","Suburban",118,10,10,0,0,0,1,10.7,0,33,2,2,1003,48,44,0
9,"No","Known","Other",670,128.88,70,0.5,190,10.2,15.7,26.3,0,31,2,2,323,38,44,1
6,"No","Known","Other",58,31.11,30,0,0,1.1,0.3,8.3,0,33,1,1,1003,60,56,0
0,"No","Unknown","Other",340,37.31,30,0,15,0,7,12.3,0,33,1,1,424,42,44,1
9,"Yes","Known","Suburban",570,38.66,47,0,10,0,27.3,27.3,1.7,33,1,1,89,50,50,0
9,"No","Known","Rural",257,38.31,30,0.25,16,0,0.3,4.7,0,35,3,3,112,50,48,0
7,"No","Known","Other",361,39.02,30,0.99,20,0.7,9.3,16,0,31,1,1,155,42,44,0
3,"Yes","Known","Other",135,33.25,30,0,0,0,0.3,10.7,0,35,2,1,1049,40,40,1
3,"Yes","Known","Town",468,35.44,32,0,0,3,6.3,18,0,37,2,2,217,40,36,0
9,"Yes","Known","Suburban",1485,89.95,95,5.94,0,2,9.7,26.7,1,37,5,4,317,32,32,0
4,"No","Known","Other",1904,187.57,95,1.24,255,0,12.3,60,0.7,31,1,1,129,34,36,1
6,"No","Known","Town",112,28.49,40,0,0,0,0.3,3,0,33,1,1,687,50,28,1
0,"No","Unknown","Suburban",879,101.96,43,10.39,47,0,1.7,8.3,2.7,37,2,2,1104,42,44,0
1,"No","Unknown","Town",1100,200.4,36,7.42,486,9.4,4.7,47,0.3,31,1,1,940,36,44,0
6,"Yes","Known","Town",163,40.61,38,0,10,0,3,13,0,35,2,2,34,52,50,0
0,"No","Unknown","Rural",2194,166.62,157,4.95,272,0,0,0,0,33,1,1,129,42,44,0
4,"Yes","Known","Other",413,35.3,45,0,0,0,0.3,60.7,1.7,31,1,1,552,44,44,0
7,"Yes","Known","Town",130,35.01,25,0,21,1.7,0,0,0,35,1,1,1048,60,62,0
9,"Yes","Known","Suburban",329,30.5,30,0,5,0,0,13.3,0,31,2,2,940,40,38,1
1,"No","Known","Suburban",304,46.41,45,0.99,0,0,1,6.3,0.7,37,2,2,1047,58,56,0
6,"No","Known","Suburban",368,40.72,32,0,25,0.6,0.7,21.7,0,33,2,2,121,52,46,0
3,"No","Known","Other",513,64.68,40,0,59,1.2,5.3,9,0,37,2,1,438,22,44,0
9,"Yes","Known","Town",210,39.13,30,0.74,24,0,2.3,21.7,0,37,4,3,948,58,50,1
6,"No","Known","Other",395,57.88,30,0.25,40,3.6,2.3,33.7,0,31,1,1,940,38,44,0
2,"No","Known","Other",628,60.67,50,0,40,0.1,2,32.7,0,31,2,2,170,48,48,0
8,"Yes","Known","Suburban",2138,89.05,95,0.5,14,0,13,72.7,14,37,3,2,370,30,30,0
0,"No","Unknown","Other",107,33.49,30,0.25,0,0,1,23.7,0,35,1,1,1048,42,44,0
6,"No","Known","Town",387,63.98,32,0.5,107,0,4,7.3,0.3,35,2,2,167,30,26,0
6,"No","Known","Other",873,51.25,50,0,0,1,9.7,55,0,33,1,1,358,42,44,0
0,"No","Unknown","Suburban",936,23.88,10,1.98,30,1.9,23.3,123.3,8.3,31,2,2,411,42,44,1
5,"Yes","Known","Suburban",29,30.57,30,0,0,0,0.3,0.7,0,31,1,1,940,56,34,0
6,"No","Known","Suburban",79,38.4,9,1.49,26,0,0.7,7.3,0,31,3,2,420,60,60,0
0,"No","Unknown","Suburban",500,96.23,105,1.24,0,0,3,15.3,0,35,2,2,217,42,44,0
6,"Yes","Known","Town",761,61.24,45,2.23,39,4.3,26.7,29,0,35,2,2,1048,28,28,1
9,"No","Known","Other",193,37.9,32,2.72,11,0,3.3,23.7,0,35,2,2,87,58,44,0
0,"No","Unknown","Suburban",1050,38.55,45,0,0,0,2,68.3,13.7,31,1,1,940,42,44,0
6,"Yes","Known","Other",454,53.73,35,0.5,43,0.6,7.3,31.7,0,31,2,2,310,54,52,0
6,"Yes","Known","Other",33,24.99,25,0,0,0,1,2.3,0,33,1,1,211,48,48,0
9,"No","Known","Other",232,34.55,30,0,13,0,17.7,15.3,0,33,1,1,1002,34,44,1
5,"No","Known","Suburban",918,66,50,9.4,22,0,2.3,36.7,0,37,2,1,732,26,44,1
9,"No","Known","Other",226,50.48,60,0.5,0,0,5.3,16.7,0,37,2,2,1109,40,38,1
6,"No","Known","Suburban",204,49.19,45,0.5,0,0,0,12.3,0,31,2,1,574,36,44,0
6,"No","Known","Suburban",486,51.18,50,0.25,4,0,0,8.3,9.7,33,1,1,1002,42,38,0
6,"No","Known","Other",1,53.44,50,0,0,0,0.3,0.7,0,31,1,1,940,54,54,1
0,"No","Unknown","Other",1191,90.09,44,0.25,168,4.8,36.7,1.3,9,35,1,1,43,42,44,1
4,"Yes","Known","Suburban",295,46.39,46,0,0,0,3,9.7,3,37,2,2,1109,74,70,0
0,"No","Unknown","Town",118,37.77,35,0.99,0,0,2,2,0.3,37,1,1,428,42,44,0
6,"No","Known","Other",18,18.93,17,0,3,0,0,0.7,0,35,1,1,1048,62,56,0
7,"No","Unknown","Suburban",470,81.05,75,5.45,0,0,24,37.7,0,33,1,1,368,24,44,1
1,"No","Unknown","Other",706,82.67,55,0,0,27.7,4.3,51,0,35,1,1,301,26,44,1
6,"Yes","Known","Rural",294,43.53,43,0,1,0,4,18,2.3,35,2,1,226,26,26,1
0,"No","Unknown","Suburban",726,59.99,70,0,0,0,6.3,17,2.3,33,2,2,206,42,44,0
6,"No","Known","Rural",130,55.54,32,0.25,0,22.8,0.3,21.7,0,33,2,2,1001,44,44,1
7,"No","Known","Other",677,92.38,50,0,124,0,2.3,45,0.7,35,1,1,79,42,62,0
1,"Yes","Known","Town",439,39.83,35,0,10,0,12.7,46,0,33,1,1,695,60,64,0
9,"Yes","Known","Other",1821,263.42,140,5.69,362,0.5,9.3,58.7,4.3,33,2,2,1,40,38,0
7,"No","Known","Town",19,18.17,17,0.25,0,0.3,0,0.3,0,33,2,2,1001,72,70,0
6,"Yes","Known","Rural",202,37.41,30,1.49,0,5.9,1,5.3,0,35,1,1,1047,44,44,0
5,"No","Known","Other",219,59.99,70,0,0,0,1,11.7,1,37,2,2,580,58,52,1
7,"No","Known","Suburban",785,62.21,60,0.25,19,0.2,10,20,1,33,2,2,294,56,34,0
0,"No","Unknown","Other",455,82.44,85,0.74,0,0,37.3,56.7,0,31,2,2,321,42,44,0
6,"No","Known","Other",322,33.15,32,0.5,0,0.2,1.7,26.7,0,33,2,2,1001,30,42,0
0,"No","Unknown","Other",30,34.99,35,0,0,0,2,0.3,0.3,37,4,3,1108,42,44,0
5,"Yes","Known","Rural",16,18.98,17,0,5,0,0,0.7,0,31,1,1,939,52,48,1
0,"No","Unknown","Other",217,30,30,0,0,0,1,14.7,0,37,1,1,733,42,44,0
8,"No","Known","Suburban",1159,87.61,75,11.14,0,0.2,21.7,109.7,0.3,33,1,1,441,26,60,1
7,"No","Unknown","Other",88,33.02,32,0,0,0.2,1,6.7,0,31,2,2,442,24,44,0
1,"No","Known","Other",88,25.18,28,0,0,0.3,1,14,2,37,1,1,165,54,44,0
6,"Yes","Known","Other",332,62.32,67,0,0,0,5,12.3,0,35,3,3,1047,44,44,0
3,"Yes","Known","Other",909,57.01,45,0.5,62,0,13.3,88.3,5,35,3,1,335,26,26,0
0,"No","Unknown","Other",268,31.01,30,0.74,0,0,1,3.7,0,31,6,3,939,42,44,0
0,"No","Unknown","Town",1690,114.29,97,8.41,57,2.5,17.3,70.3,2.3,31,1,1,155,42,44,0
5,"Yes","Known","Other",7,16.99,17,0,0,0,0,1.3,0,33,2,2,1001,42,36,1
7,"No","Known","Suburban",717,106.13,50,0,180,0.1,2.3,28.3,0,31,1,1,70,50,40,0
6,"Yes","Known","Suburban",355,48.26,42,0.25,18,1,7.3,11.7,0,35,2,2,348,40,38,1
9,"No","Known","Suburban",1466,251.4,46,4.21,682,3.5,14.3,125.3,0.3,35,2,2,29,40,38,0
4,"Yes","Known","Suburban",1295,78.17,85,2.48,0,0,8.3,69.7,4.3,33,1,1,155,42,44,0
8,"No","Known","Town",38,34.77,32,1.24,2,0,0.7,1.7,0,31,2,2,939,30,40,0
0,"No","Unknown","Other",53,48.72,48,0.74,0,0,0,2.3,0,37,1,1,1108,42,44,1
6,"Yes","Known","Town",512,111.35,25,0,210,3.4,4.3,28,0,33,1,1,1001,40,40,0
1,"No","Known","Other",502,56.83,40,0,42,0,18.7,23.3,3.7,37,2,1,649,64,44,0
9,"No","Known","Rural",548,94.86,105,0,61,0.6,1,6.7,0,33,2,2,1001,50,44,0
6,"Yes","Known","Other",110,26.61,27,0,0,0,5.3,17.7,2.7,37,3,2,357,46,44,1
3,"No","Unknown","Rural",229,38.24,35,0,0,0,0,8,0,33,1,1,405,64,56,0
6,"Yes","Known","Town",214,35.99,30,0.5,12,0,1.7,26,0,33,2,2,528,40,40,0
3,"No","Known","Other",85,10.09,10,0,0,0,0,2.7,0,31,2,2,387,40,44,0
0,"No","Unknown","Other",278,30.58,30,0.25,4,0,1,7,0,31,2,2,938,42,44,0
3,"No","Known","Other",469,72.62,50,0.25,76,0,8.3,19.3,0,35,1,1,1046,40,44,1
7,"No","Known","Suburban",137,50.46,50,0,0,0.1,1.7,3.7,0,31,2,2,646,30,30,0
8,"No","Known","Suburban",39,20.61,17,0,6,0.5,0.3,1,0,35,2,1,896,40,38,0
8,"Yes","Known","Rural",52,32.49,32,0,0,0,0.3,5.3,0,35,2,2,538,48,48,1
5,"No","Known","Other",88,54.01,50,0.99,2,2.1,2.3,10.3,0.3,35,1,1,156,60,44,1
3,"Yes","Known","Suburban",1288,68.99,62,6.43,0,0,8.3,100.3,0.7,33,2,2,667,44,46,0
7,"Yes","Known","Other",188,75.59,80,0,0,0.9,5,26.7,0,31,2,2,938,38,44,1
6,"No","Known","Other",870,127.47,126,1.49,0,0,13,27,0,37,2,2,118,32,34,0
6,"No","Known","Suburban",321,26.41,10,0,31,2.4,0,0,0,31,2,2,205,62,62,0
7,"Yes","Known","Suburban",9,16.99,17,0,0,0,0,0,0,33,1,1,1000,40,70,0
7,"Yes","Known","Suburban",123,51.85,50,0.25,0,1.6,7,0.7,0.3,33,1,1,459,44,40,1
9,"Yes","Known","Town",370,73.6,45,4.21,86,0,2.7,51,0,35,1,1,139,36,36,0
0,"No","Unknown","Town",1609,326.65,50,11.88,822,0,18.7,89.3,2.7,33,1,1,421,42,44,0
9,"No","Known","Town",179,27.85,30,0.25,2,0,1.3,8,4.3,33,1,1,999,38,34,0
3,"Yes","Known","Suburban",533,86,39,2.23,64,0,4.7,8,0,35,4,4,786,58,58,0
0,"No","Unknown","Other",388,38.67,35,0,0,0.3,6,11.3,0.3,31,2,2,938,42,44,0
4,"No","Unknown","Other",428,39.32,32,0.25,26,1,7.3,30,0,35,2,2,447,46,44,0
6,"Yes","Known","Suburban",328,51.14,55,0.25,24,0,1.7,15.3,0,33,2,2,264,30,24,0
9,"Yes","Known","Town",521,59.71,75,1.73,0,0,10.7,5.3,0,37,4,3,364,48,46,0
3,"Yes","Known","Other",632,103.95,100,3.96,0,0,3.3,27.7,0,37,5,3,68,46,78,0
6,"Yes","Known","Other",32,20.56,16,0,22,0,0,4.3,0,33,2,2,667,48,42,1
2,"No","Known","Other",192,38.88,35,0,0,1.5,3,9.7,0,33,2,1,1000,46,44,0
6,"No","Known","Suburban",131,53.62,35,0.25,5,17.9,0.7,3.3,0,37,1,1,37,42,44,0
7,"Yes","Known","Town",230,51.27,38,0.74,32,0,0,19.3,0,37,2,2,1107,44,32,0
6,"No","Known","Suburban",650,93.89,34,1.24,194,0.1,10,56,0,33,2,2,435,40,34,0
4,"Yes","Known","Other",133,35.24,45,0.25,0,0,1.7,8.7,0.7,35,2,2,332,40,40,0
9,"No","Known","Town",254,32.17,30,0,5,0,3,4.3,0,31,1,1,462,38,62,0
9,"No","Known","Town",169,35.21,32,0.99,0,1.7,3,8.7,0,33,2,2,113,42,36,0
8,"Yes","Known","Other",36,34.99,45,0,0,0,4,0,0,37,2,1,371,52,52,0
7,"Yes","Known","Suburban",376,58.62,60,0.74,0,6.9,0,0,0,35,2,2,108,40,40,0
9,"No","Known","Suburban",69,35.73,45,0.74,0,0,1,0.3,0,37,2,2,1107,50,54,0
7,"Yes","Known","Suburban",126,35.1,30,0,2,0,2,13,0,37,1,1,154,46,44,0
0,"No","Unknown","Suburban",274,49.99,60,0,0,0,1,19.3,0,33,2,1,774,42,44,1
8,"No","Known","Town",358,10.65,10,0,0,0,1,10.3,0,31,2,2,937,52,48,0
9,"Yes","Known","Other",16,35.94,35,0,0,2.4,1,1.3,0,31,4,2,938,52,52,1
7,"No","Known","Suburban",725,64.69,60,0,49,0,3,50,0,33,1,1,506,48,36,0
9,"Yes","Known","Suburban",362,53.24,70,0,0,0,6.3,8.3,0.7,33,2,2,722,52,50,1
3,"No","Known","Rural",90,29.45,20,0.5,11,4.8,2,4.7,0,37,1,1,580,46,44,0
4,"Yes","Known","Other",8,38.74,30,0,0,0,0.3,0.3,0,33,2,2,116,54,28,0
5,"No","Known","Other",283,50.54,50,0,0,0.1,2.3,8.7,2,31,2,1,937,28,44,0
6,"No","Known","Other",410,69.23,45,0,0,0,9.3,41.7,4.3,31,1,1,102,22,44,0
6,"Yes","Known","Other",272,34.95,30,1.24,10,0,5,18,0,33,1,1,666,32,30,1
8,"Yes","Known","Suburban",1161,180.77,43,0.74,311,11.7,7,78.3,0.3,35,4,3,435,46,46,0
3,"No","Known","Other",36,25.11,25,0,0,0,3.7,1,0,35,1,1,43,42,44,0
7,"No","Known","Town",18,35.02,35,0,0,0,0,1.3,0,35,1,1,1045,22,44,1
0,"No","Unknown","Other",1239,107.16,75,0,128,0,29.3,7,1.7,33,5,4,67,42,44,0
0,"No","Unknown","Other",1846,99.44,95,0.99,12,0.2,23.3,45,5,33,1,1,28,42,44,1
1,"No","Known","Other",599,41.52,35,0.25,15,0,10.7,16,0,33,1,1,82,56,52,0
7,"No","Known","Suburban",329,21.94,-2,0,44,6.6,4.3,3.7,0.7,33,1,1,596,30,32,0
9,"Yes","Known","Town",319,81.58,80,5.69,0,15.9,10.3,12.7,0,37,2,2,1106,40,42,0
7,"No","Known","Suburban",711,49.73,36,0.74,13,0,4.3,45.3,2.7,31,5,1,3,40,36,0
9,"No","Known","Suburban",396,66.36,35,0.74,32,0,5,6.3,0,35,1,1,1045,42,44,0
9,"Yes","Known","Other",167,39.65,45,0,0,4.6,1,16,0,35,1,1,226,44,42,0
1,"Yes","Known","Other",119,30.74,30,0.74,0,0,0,4,0,37,1,1,404,32,44,1
0,"No","Known","Suburban",159,32.51,40,0.25,5,0,4.7,7.3,0,37,1,1,542,42,44,0
3,"No","Known","Other",469,86.19,75,4.95,0,0,2.3,13,0,37,1,1,285,46,44,0
0,"No","Unknown","Other",787,50.48,45,0,44,0,7.3,26.7,0,35,2,1,306,42,44,0
5,"Yes","Known","Other",94,53.35,50,0,0,0,2,8,0,35,2,2,978,46,22,1
9,"No","Known","Suburban",785,72.49,75,1.24,0,0,4,43,0,33,1,1,391,64,62,0
1,"No","Unknown","Other",40,13.14,12,0,0,0,1,5.7,0,35,3,3,381,32,44,0
8,"Yes","Unknown","Other",106,57.58,10,0,46,0,0.7,13.7,0,37,1,1,391,38,44,0
5,"Yes","Known","Suburban",776,109.89,38,0,180,0,0.7,24.7,0,37,1,1,292,62,64,0
6,"No","Known","Suburban",367,96.63,30,2.23,178,1.7,1.3,23.7,0,31,2,1,937,28,26,0
9,"No","Known","Other",38,40.58,35,0,0,7.1,0.7,2,0,35,1,1,1045,68,68,0
6,"No","Known","Suburban",78,10.2,10,0,0,0.2,0,3.7,0,35,2,2,1045,46,44,1
6,"No","Known","Other",15,25.16,25,0,0,0,0.7,0.7,0,37,1,1,200,34,58,0
9,"No","Known","Other",609,49.89,47,2.48,0,0,13.3,47,0.3,31,2,2,512,46,46,0
9,"No","Known","Rural",403,41.75,32,0,36,0.2,0,16,0.3,35,2,2,1045,42,38,1
1,"No","Known","Town",119,24.99,25,0,0,0,0,13.3,0,37,1,1,1087,78,78,1
0,"No","Unknown","Other",188,35.28,45,0,1,0,4.7,0,0,35,1,1,292,42,44,0
5,"Yes","Known","Suburban",171,50.81,60,0.25,0,0.6,0.3,6,0,37,2,2,1106,52,50,0
9,"No","Known","Suburban",432,50.44,58,0,0,0,1.7,11.3,0,31,2,2,617,40,38,1
0,"No","Unknown","Rural",402,64.75,32,0,131,1.1,7.3,48.7,2.3,35,2,2,172,42,44,0
6,"Yes","Known","Other",31,20.74,13,0,31,0,0,1.3,0,35,1,1,1045,44,46,1
4,"No","Unknown","Other",1086,124.42,60,1.98,176,0,22,31.7,0,35,1,1,471,42,44,0
9,"Yes","Known","Town",405,52.2,50,0.74,6,2.5,2,11.3,0,37,2,2,668,46,40,0
6,"No","Known","Suburban",1422,126.1,85,5.2,72,5.3,16.3,58.3,0,33,1,1,129,46,62,0
6,"No","Known","Other",73,30.77,30,0.5,0,0,2,8.7,0,31,1,1,567,36,36,0
0,"No","Unknown","Town",326,41.96,41,0.25,0,4.8,5,10.7,0,35,1,1,181,42,44,0
9,"No","Known","Suburban",154,30.27,25,0,4,0.2,3.3,2.7,0,35,2,2,369,32,22,0
0,"No","Unknown","Other",624,36.51,36,0,1,0,18.3,76.3,1.3,37,1,1,105,42,44,0
6,"No","Known","Other",781,73.36,77,0.5,45,0.3,4.7,10.7,0.3,31,2,2,342,24,44,0
6,"No","Known","Town",202,30.31,30,0,0,0,1.7,16,0,37,1,1,1106,40,44,1
8,"No","Known","Suburban",240,45.7,35,0.5,17,0,5.3,21.7,0,31,2,2,373,26,44,0
0,"No","Unknown","Suburban",578,56.19,55,0,0,0,7.7,18.3,0,31,1,1,446,42,44,0
6,"Yes","Known","Other",777,122.2,68,4.21,144,0,10.7,90.7,3.7,37,1,1,382,40,36,0
0,"No","Unknown","Suburban",556,49.33,43,0.25,33,0,5.7,26,6.7,33,1,1,306,42,44,0
0,"No","Unknown","Other",95,29.61,30,0,2,0,2.3,5,0.7,33,3,2,236,42,44,0
5,"No","Unknown","Other",258,39.99,40,0,0,0,1.7,7,0,37,1,1,116,42,44,0
0,"No","Unknown","Other",163,51.16,30,0,60,0,1.3,8.7,0,35,1,1,1044,42,44,1
7,"Yes","Known","Suburban",46,30.67,30,0.25,0,0.2,0.3,6.7,0,31,1,1,936,38,36,0
3,"No","Known","Other",446,48.23,45,1.24,0,0,8,45.7,1.3,37,1,1,175,36,36,0
5,"No","Known","Other",17,30.04,30,0,0,0,1.3,1,0,33,1,1,998,64,62,0
6,"Yes","Known","Rural",20,20.14,17,0,11,0,0.7,7.7,0,31,1,1,936,46,46,1
7,"No","Known","Other",458,42.96,35,0.74,1,0.8,0,53,7.7,37,1,1,521,32,44,0
3,"No","Known","Other",1799,96.54,60,0.25,74,0,5,75.3,6.3,31,1,1,243,24,44,0
0,"No","Unknown","Other",985,142.88,70,11.14,203,11.5,11,55.7,0,35,1,1,71,42,44,0
6,"No","Known","Suburban",26,32.49,32,0,0,0,0.7,3.3,0,33,2,2,998,58,56,0
6,"Yes","Known","Suburban",802,55.81,35,0,52,0,0,0,0,37,1,1,820,54,22,0
0,"No","Unknown","Other",214,89.85,50,0.25,19,0,3,26.3,1.7,33,1,1,988,42,44,0
0,"No","Unknown","Suburban",611,30.41,10,0,81,0,5,33.7,1.3,31,2,2,936,42,44,0
9,"Yes","Known","Town",252,39.88,40,0,18,0,2.3,29.7,0,31,1,1,588,58,58,0
9,"Yes","Known","Other",140,34.99,35,0,0,0,0.3,4,0,35,2,2,1044,60,62,1
6,"No","Known","Other",32,30.09,25,0.5,0,0.5,1.7,1.3,0,31,1,1,558,26,58,0
9,"Yes","Known","Suburban",807,56.07,55,0.99,0,0,16.3,85,2,33,2,2,251,46,44,1
6,"Yes","Known","Other",522,62.55,50,0,0,0,7.7,42.3,0,33,2,1,998,48,48,1
8,"No","Known","Suburban",18,18.52,18,0,2,0,0,1.3,0,31,2,2,936,62,58,1
0,"No","Unknown","Other",832,57.77,51,3.22,0,0,6.7,13.7,0,37,1,1,425,42,44,0
6,"No","Unknown","Other",182,12.2,10,0.25,0,2,2,23.7,0,35,4,4,1017,36,68,1
9,"Yes","Known","Suburban",27,30.27,30,0,0,0,0,1.3,0,31,3,3,571,42,36,0
7,"No","Known","Other",274,82.83,25,0,156,0,0.7,1.7,0,33,2,2,423,54,48,0
9,"Yes","Known","Town",44,33.87,32,0,6,0,0,1.3,0,33,2,2,517,42,40,1
7,"Yes","Known","Suburban",368,34.65,32,0.74,4,0,2.7,14.3,0,31,2,2,936,44,38,1
5,"Yes","Known","Rural",549,36.72,10,0.25,6,22.9,6,17.3,0,31,3,3,249,52,52,1
0,"No","Unknown","Other",202,33.23,30,1.98,2,0.6,2.7,0.3,0,37,1,1,1105,42,44,0
0,"No","Unknown","Other",1475,125.26,45,1.24,254,0.1,16.3,107.3,11,35,1,1,62,42,44,0
8,"No","Known","Suburban",90,31.57,30,0,4,0,0.3,2.3,0,35,3,1,1044,76,44,1
0,"No","Unknown","Other",257,35.39,36,0.25,0,0,10,16.3,0,31,1,1,234,42,44,0
6,"No","Known","Town",26,30,30,0,0,0,0,0,0,35,1,1,1044,40,44,0
0,"No","Unknown","Town",405,53.12,60,0,26,0,5,13,0,31,1,1,894,42,44,0
6,"No","Known","Town",863,74.79,36,0,128,0,1.7,23.7,0,31,2,1,936,56,56,1
7,"Yes","Known","Suburban",273,41.37,33,0.74,23,0,4.7,18.7,0,37,2,2,736,42,42,1
9,"Yes","Known","Other",203,41.98,52,0,0,0,3,21.3,0,33,1,1,998,54,54,1
6,"No","Known","Town",214,41.99,42,0,6,0,0.3,3.7,0,33,2,2,432,48,46,0
9,"Yes","Known","Other",553,76.42,57,0.99,18,4.5,4,27.3,0,33,2,2,116,38,38,0
6,"Yes","Known","Town",172,33.88,30,1.98,5,0,5,5.7,0,33,1,1,998,32,30,1
9,"No","Known","Other",847,78.5,85,0.25,13,0,27.7,41.7,5.7,35,1,1,79,34,44,0
6,"No","Known","Other",891,78.86,60,0,82,0.3,8.7,78,9.7,31,1,1,303,26,28,0
7,"No","Known","Suburban",264,89.7,17,4.95,166,1.3,4.7,9,0,31,1,1,936,54,56,1
8,"Yes","Known","Town",448,56.64,60,0,15,0.2,1.7,17,2.3,31,2,2,214,48,46,0
0,"No","Unknown","Other",671,66.21,63,0,0,0,1.7,77.7,5.3,31,1,1,63,42,44,0
0,"No","Unknown","Suburban",56,16.5,10,0,6,0,0.3,11.7,0,35,1,1,126,42,44,0
6,"Yes","Known","Suburban",63,56.55,79,0,0,0,1,7.7,0,31,4,4,935,46,38,0
9,"Yes","Known","Suburban",162,58.23,57,0.74,0,0,8.3,11.3,0,37,3,2,634,36,44,1
8,"Yes","Known","Other",204,13.59,10,0.5,0,0,1.7,16.3,1.7,35,3,2,465,34,32,0
3,"No","Unknown","Other",565,123.2,30,0.5,190,0.3,4,74,0,35,1,1,490,26,44,1
5,"No","Known","Town",202,51.64,32,3.22,0,12.2,5.7,9.7,0,31,2,1,935,64,44,0
6,"Yes","Known","Other",221,24.91,32,0,0,0,1,28.3,0,31,2,2,8,52,42,0
6,"Yes","Known","Town",30,17.93,17,0,1,0,0,1.7,0,31,2,2,935,46,44,1
8,"Yes","Known","Suburban",698,40.09,36,0.25,2,0,6.3,18.7,1.3,37,2,2,279,36,32,1
4,"No","Known","Other",108,28.97,25,0,11,0,4.7,25.3,0,33,3,2,283,44,44,1
9,"No","Known","Town",664,83.71,50,2.48,97,1.1,0.3,6.3,0,35,1,1,393,36,36,1
3,"Yes","Known","Other",1272,134.97,55,0,251,6.9,43.3,194,4.7,31,2,2,206,28,44,0
6,"No","Known","Other",510,40.36,45,0.74,0,0.2,4,25.7,0,35,1,1,160,28,28,0
7,"Yes","Known","Suburban",278,37.2,30,2.48,5,0,3.7,25.3,0.7,31,1,1,935,48,48,1
5,"No","Known","Other",156,38.37,35,0,0,0,0,6,0,33,1,1,421,34,34,0
9,"No","Known","Town",162,50.45,50,0,0,0,4,15.7,0,31,3,2,935,50,50,1
7,"No","Known","Suburban",571,89.8,80,0.5,29,0,7.7,18.7,0,33,2,2,119,34,44,0
