"IncomeGroup","ChildrenInHH","Homeownership","PrizmCode","MonthlyMinutes","MonthlyRevenue","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","DroppedCalls","UnansweredCalls","CustomerCareCalls","MonthsInService","UniqueSubs","ActiveSubs","CurrentEquipmentDays","AgeHH1","AgeHH2","Churn"
0,"No","Unknown","Suburban",796,116.08,55,17.57,109,0,15,190.3,10.3,10,1,1,288,42,44,0
6,"No","Known","Other",1507,193.62,75,3.22,196,9.5,13.7,34.3,2.7,9,2,2,266,30,44,0
4,"No","Known","Other",786,54.47,60,0,1,0.2,23.7,33.3,0.3,11,1,1,338,32,44,0
6,"Yes","Known","Suburban",249,10.63,10,0.25,0,0,2.3,6,0,35,4,3,247,54,48,0
0,"No","Unknown","Suburban",100,59.99,70,0,0,0,1.3,8.7,0,27,3,3,822,42,44,0
0,"No","Unknown","Other",465,64.63,45,0,74,0,7,145,12.7,8,1,1,53,42,44,0
7,"Yes","Known","Suburban",583,94.13,60,0,134,0,20,24.7,0,34,4,3,480,54,50,0
0,"No","Unknown","Other",1768,54.69,60,0,12,0,15.7,176.3,55.7,9,1,1,240,42,44,0
6,"No","Known","Suburban",486,101.44,45,0.99,160,0.2,4.3,12.3,3.7,26,1,1,173,34,28,0
6,"No","Known","Town",374,42.13,50,0,0,2.1,2.3,5.3,0,10,1,1,234,52,54,0
6,"Yes","Known","Suburban",1877,66.45,60,1.24,60,0,3,11.3,5.7,10,1,1,311,60,60,0
9,"Yes","Known","Other",298,50.49,50,0.5,0,0,1.3,20.3,0,25,1,1,754,38,36,0
9,"No","Known","Other",258,34.99,45,0,0,0,0,0,0,12,2,1,341,30,28,0
9,"Yes","Known","Suburban",89,10,10,0,0,0,0,0,0,10,3,3,283,40,38,0
0,"No","Unknown","Other",706,71.69,50,0,79,0,16,37.7,0,31,1,1,726,42,44,0
0,"No","Unknown","Suburban",206,41.01,55,0,0,0.7,1,4.7,1.7,7,2,1,225,56,56,0
1,"No","Known","Other",750,93.77,36,0.25,198,5,2.7,9.7,0,10,1,1,292,50,44,0
0,"No","Unknown","Other",394,44.31,42,1.24,1,0,9,9,1,20,2,2,598,42,44,0
8,"No","Unknown","Other",286,49.47,60,1.98,0,0,4.3,26.7,0,17,1,1,507,40,44,0
4,"No","Unknown","Other",252,45.28,41,0.25,0,2,7,51.3,0.3,10,2,1,274,42,44,0
0,"No","Unknown","Town",1340,102.31,42,1.73,39,59.5,15.7,107,7.3,27,1,1,568,42,44,0
6,"No","Known","Other",765,51,50,0,17,0,2.7,51.7,0,14,2,2,410,28,44,0
7,"No","Known","Suburban",1230,176.89,150,3.22,82,3.2,5.7,76,9.7,35,1,1,1050,42,42,0
1,"No","Known","Other",1363,73.71,36,1.49,100,0,32.3,58.7,0.7,18,1,1,130,24,44,0
4,"No","Known","Suburban",2470,261.27,219,0,10,1.9,16.3,21.3,0,39,3,2,222,38,38,0
9,"Yes","Known","Suburban",635,49.22,45,1.49,0,0,9.3,19,0,19,5,5,152,58,56,0
8,"No","Known","Suburban",672,97.47,105,2.48,0,0,4,17.3,0,33,2,2,215,58,30,0
6,"No","Known","Other",1049,60.48,70,0.5,0,0,13.7,35,3,15,1,1,78,54,48,0
5,"Yes","Known","Suburban",92,32.81,32,0,6,0,0,7,0,19,2,2,493,28,28,0
9,"No","Known","Suburban",243,50.34,50,0.25,0,0.1,2,7.7,0,23,1,1,695,32,44,0
4,"No","Known","Suburban",444,49.99,50,0,0,0,3.3,11.7,0,31,1,1,875,42,44,0
0,"No","Unknown","Other",338,45.48,40,1.24,0,0.2,3.7,78,14.7,7,1,1,7,42,44,0
0,"No","Unknown","Other",2769,235.5,85,16.34,483,0,21.3,228.7,1.3,39,2,1,111,32,44,0
8,"No","Known","Suburban",4,13.01,13,0,4,0,0,2,0,30,1,1,922,46,40,0
7,"No","Known","Suburban",225,50.33,50,0,0,0,0,0,0,14,2,2,405,42,44,0
9,"Yes","Known","Town",1269,73.17,50,4.21,52,1.2,13.7,55,4.7,32,2,2,203,46,42,0
6,"No","Known","Other",64,30,30,0,0,0,0.3,5.3,0,21,2,2,234,56,56,0
7,"No","Known","Other",1508,72.55,60,0,65,0.5,0,0,0,9,1,1,268,42,44,0
2,"No","Unknown","Other",40,33.51,30,0,0,0,0.7,3.3,0,22,2,2,249,66,44,0
7,"Yes","Known","Other",342,35.27,30,0,6,0,0,0,0,25,2,2,164,46,42,0
4,"No","Known","Other",388,34.99,45,0,0,0,4.3,23,0.7,10,1,1,24,60,24,0
2,"No","Known","Other",336,30.54,34,0,11,0,10,9.3,1.3,8,1,1,233,36,32,0
0,"No","Unknown","Suburban",709,81.2,43,1.98,103,0.4,15.7,41.7,2.7,8,1,1,229,42,44,0
6,"No","Unknown","Other",207,68.29,70,1.98,21,0.1,4.7,25,0.3,21,3,2,90,26,44,0
0,"No","Unknown","Other",846,72.97,42,2.23,81,1.2,11,3.3,3.7,11,1,1,73,42,44,0
7,"No","Known","Other",439,50.36,40,0.74,21,0.6,1.7,9.3,1.3,13,1,1,181,54,42,0
9,"No","Known","Suburban",373,47.45,30,0,49,0.1,11.3,33,0,28,1,1,764,36,36,0
1,"No","Unknown","Other",109,30.61,30,0,1,0,0,8,0.3,27,1,1,827,68,44,0
0,"No","Unknown","Other",800,66.94,52,0.25,76,0,15.3,60.3,0.3,7,1,1,196,34,44,0
0,"No","Unknown","Town",150,31.94,30,0,1,1.2,15,4,0,22,2,2,59,42,44,0
0,"No","Unknown","Suburban",492,50,50,0,0,0,3.7,42.3,0.3,30,1,1,882,42,44,0
6,"No","Known","Town",941,61.86,60,0.25,39,0,15,42.7,2.3,26,2,1,24,46,38,0
2,"No","Known","Town",27,20.93,17,0,10,0,0,3,0,25,2,1,749,42,40,0
6,"No","Known","Other",867,85.58,75,3.22,30,0,10.3,34.7,1,31,1,1,403,30,44,0
0,"No","Unknown","Other",1122,42.08,50,0.5,4,0,0,90,12.7,7,1,1,206,48,44,0
0,"No","Unknown","Other",896,105.45,100,2.48,2,0,7,43.3,1.3,23,1,1,418,42,44,0
6,"Yes","Known","Suburban",146,10.09,10,0,0,0,0.7,13.3,0,7,3,3,227,46,46,0
7,"No","Known","Town",868,82.73,75,3.71,2,0.1,15.7,45,0,52,2,2,71,30,44,0
0,"No","Unknown","Suburban",936,41.4,38,0.5,8,0,2,72,2,7,1,1,200,42,44,0
6,"No","Known","Rural",941,70.06,60,0.99,52,0,2.7,62.7,8,7,1,1,198,44,44,0
5,"No","Known","Town",137,30.41,40,0,0,0.2,0,0,0,8,1,1,238,54,50,0
6,"No","Known","Suburban",516,52.06,60,0,0,1.6,0,0,0,9,1,1,281,26,44,0
7,"No","Known","Other",479,103.5,75,0.74,0,0,10,36.7,0,53,2,2,86,60,26,0
9,"No","Known","Other",269,84.55,70,9.4,50,0,3.3,20.7,0,17,3,2,379,40,36,0
0,"No","Unknown","Rural",332,38.99,40,0.25,24,0,0,0,0,9,1,1,283,42,44,0
7,"No","Known","Other",991,56.86,45,0.5,33,0.8,12.7,60.7,13,18,1,1,5,42,38,0
9,"No","Known","Suburban",124,12.72,10,2.72,0,0,1.3,2.7,0,17,2,2,493,42,44,0
6,"No","Known","Other",951,62.31,50,0.5,47,0,4.3,24.7,5.3,36,1,1,334,38,36,0
5,"Yes","Known","Town",206,35.74,32,0,0,0,3.7,32,0,29,2,2,859,48,42,0
6,"No","Known","Other",294,63.6,40,13.61,47,0,4.3,28,5.3,11,1,1,305,44,46,0
7,"Yes","Known","Suburban",140,34.99,45,0,0,0,7,12,0,11,3,3,305,42,42,0
6,"Yes","Known","Suburban",47,27.15,29,0.74,0,0,0,0,0.3,20,1,1,289,48,50,0
7,"No","Known","Other",743,51.94,60,0,5,0,0,0,0,9,1,1,268,42,44,0
4,"No","Known","Suburban",57,29.71,30,0,12,0,0,3.3,0,13,1,1,377,34,34,0
0,"No","Unknown","Other",266,39.56,36,0,0,0,7.7,15.3,0,24,2,2,198,42,44,0
9,"No","Known","Suburban",1010,54.94,60,0.5,0,0,1.7,35.7,8.3,6,1,1,188,62,54,0
0,"No","Unknown","Other",1062,82.11,50,0,96,0,6,54.3,9.7,8,1,1,18,42,44,0
0,"No","Unknown","Other",647,49.79,30,0.99,42,0,1.3,20.3,0,34,1,1,366,42,44,0
3,"Yes","Known","Town",1094,110.1,55,0.74,205,0,24.3,115,8,12,1,1,378,58,52,0
8,"No","Known","Other",155,50,50,0,0,0,3.7,7,0.3,23,1,1,696,56,44,0
4,"No","Known","Suburban",160,29.99,40,0,0,0,5,13,0,23,2,2,294,54,56,0
0,"No","Unknown","Other",504,61.54,45,0.25,78,0,0,0,0,8,1,1,256,42,44,0
6,"Yes","Known","Suburban",79,30.5,30,0.5,0,0,3.3,60.7,0.3,14,2,2,411,44,42,0
6,"Yes","Known","Suburban",270,42.16,43,0.25,22,0.6,3.7,15.7,5,24,1,1,173,34,30,0
9,"No","Known","Suburban",37,20.17,30,0,0,0,0,0,0,13,1,1,382,36,42,0
0,"No","Unknown","Other",96,59.99,80,0,0,0,3.7,5.7,0.3,21,4,2,652,42,44,0
4,"No","Known","Other",145,32.88,32,1.73,0,0,2.3,1,0,15,2,2,456,26,30,0
9,"No","Known","Suburban",164,33.48,30,0,23,0,4.7,9.7,0,41,1,1,3,50,18,0
3,"No","Known","Other",116,44.63,45,0,2,9.1,0,16,0,7,1,1,197,38,66,0
4,"No","Known","Other",340,33.32,28,0.25,32,0,2,8.3,0,15,1,1,444,40,40,0
6,"No","Known","Suburban",663,64.72,45,3.22,76,0,2,21.3,0,15,1,1,214,24,44,0
5,"Yes","Known","Suburban",1134,64.41,60,0,48,0,1,54,1.3,30,3,3,422,46,44,0
0,"No","Unknown","Other",1430,37.41,45,0,4,0.6,22.7,138.3,29.3,7,1,1,206,42,44,0
4,"Yes","Known","Suburban",181,32.19,40,0,0,1.9,0,0,0,9,1,1,265,42,42,0
0,"No","Unknown","Other",418,50.98,45,0,34,0,4.3,15.3,0,14,2,2,271,42,44,0
4,"No","Known","Other",1267,58.23,60,3.22,17,0,11.7,132.7,8,8,1,1,243,24,44,0
4,"No","Known","Suburban",95,10,10,0,0,0,1.3,15,2,17,2,2,509,34,34,0
1,"No","Known","Rural",139,45.48,55,0.5,0,0,0,14.7,0,12,1,1,359,48,44,0
0,"No","Unknown","Town",117,69.07,72,0,1,0,0,6.3,0,21,2,2,638,42,44,0
3,"No","Known","Other",20,19.07,17,0,6,0,0,1.3,0,21,2,2,635,50,72,0
7,"No","Known","Rural",1808,132.61,120,5.45,45,0.4,6.3,61.3,4.3,29,1,1,859,46,42,0
9,"Yes","Known","Other",568,151.98,78,0.99,116,0,7.3,13,0.7,7,1,1,214,40,38,0
3,"Yes","Known","Other",336,38.71,50,0.5,0,0,1,27,0,34,3,1,165,38,34,0
5,"Yes","Known","Other",157,33.51,40,0,0,0,0.7,7,0,13,1,1,396,34,38,0
5,"No","Unknown","Other",262,54.22,50,0,2,0,7.3,37,0.3,14,2,2,422,36,44,0
0,"No","Unknown","Other",734,55.33,40,0,30,4.8,4.3,32.7,2.3,16,1,1,67,28,44,0
6,"No","Known","Suburban",1696,50.69,60,0.25,0,0,32.3,98,37.7,7,1,1,199,42,44,0
9,"No","Known","Suburban",872,80.3,45,1.24,114,0,0,0,0,10,2,2,295,60,24,0
9,"No","Known","Other",512,40.73,50,0.74,0,0,2,33.3,16,24,1,1,156,42,42,0
0,"No","Unknown","Other",761,62.28,48,1.24,55,0,3.7,22.3,8.3,7,1,1,219,42,44,0
0,"No","Unknown","Other",723,60.19,70,0,0,0.2,4.3,11.3,2,15,1,1,216,42,44,0
0,"No","Unknown","Other",3280,147.46,80,0,546,0,12.3,213.3,4.3,53,1,1,1,40,44,0
7,"No","Known","Town",118,31.24,30,0,0,0,1.3,22,1,11,1,1,306,36,30,0
2,"No","Known","Other",939,60.19,70,1.49,40,0,47.3,81,20,47,1,1,54,42,72,0
0,"No","Unknown","Other",388,41.32,30,0,14,0.5,13.7,35.3,0,15,1,1,458,42,44,0
5,"No","Unknown","Other",56,30.38,30,0,0,0.4,0,8,0,26,2,2,787,40,42,0
4,"Yes","Known","Other",660,51.26,70,0,3,0,12,85,0,7,1,1,128,22,18,0
2,"Yes","Known","Other",542,73.31,70,0,44,0.1,1.3,34.3,8,18,1,1,535,30,44,0
2,"No","Unknown","Other",3989,195.57,169,10.64,290,0.1,23,217,6,36,1,1,56,42,44,0
1,"No","Unknown","Other",2927,196.43,95,2.97,140,0,61.7,85,8,8,1,1,48,42,44,0
5,"No","Known","Town",167,34.99,45,0,0,0,0,7.3,0,13,1,1,381,26,44,0
6,"No","Known","Suburban",684,49.04,50,0.25,22,0,3.7,12,3.3,7,1,1,182,26,26,0
4,"No","Unknown","Other",360,35.28,45,0,1,0,11,45.3,2.7,23,1,1,131,42,44,0
4,"No","Known","Other",308,45.39,35,0,26,0,1.3,23,2,18,1,1,547,32,44,0
1,"No","Known","Other",541,35.9,25,0,0,0,17,83.7,6.7,26,1,1,93,42,44,0
6,"No","Known","Town",1225,61.16,60,2.48,29,0,7.3,25.3,3,8,2,2,75,94,22,0
6,"No","Known","Other",304,37.49,47,0,0,0,1.7,20.3,0.7,9,1,1,274,42,66,0
2,"Yes","Known","Other",1898,137.31,60,0.25,246,0.2,6.3,85.7,1.7,7,1,1,201,44,42,0
8,"Yes","Known","Other",89,10,10,0,0,0,1,3.3,0,19,4,4,555,56,56,0
0,"No","Unknown","Other",215,40.33,45,0,0,4.9,1.3,8.3,0,17,1,1,511,42,44,0
0,"No","Unknown","Other",775,133.22,59,0,229,3.8,9.7,56,2,8,2,2,244,42,44,0
3,"Yes","Known","Other",778,44.34,45,0.25,23,0,6,39.7,3,25,1,1,756,52,52,0
1,"No","Known","Other",23,10.18,10,0,0,0,0,0,0,13,2,2,10,34,54,0
4,"No","Known","Other",1872,234.58,85,0,378,8.2,0,0,0,11,1,1,313,40,44,0
0,"No","Unknown","Other",601,48.53,40,0,29,7,1.7,20.7,0,10,1,1,17,42,44,0
4,"No","Known","Rural",281,43.64,45,2.72,19,0,2,14.7,0,31,1,1,230,52,50,0
6,"No","Known","Other",371,33.3,32,0,2,0,10.7,29,0,20,2,2,600,48,46,0
6,"No","Known","Other",552,75.86,50,3.96,83,0,0.7,25,0,11,1,1,325,34,32,0
6,"No","Known","Town",144,29.99,40,0,0,0,1,7,0,14,7,2,412,50,44,0
4,"No","Known","Other",1605,126.29,73,0,211,0.7,2.3,5,0,25,1,1,62,30,44,0
6,"No","Known","Other",254,53.07,50,0.25,0,0,6.3,18,2,41,1,1,719,56,46,0
0,"No","Unknown","Other",937,93.49,70,3.22,0,22.3,0,0,0,14,1,1,411,42,44,0
1,"Yes","Known","Rural",243,42.05,35,0.74,0,0,0.7,38.7,1,24,1,1,705,46,38,0
8,"No","Known","Other",750,84,75,0.25,0,0,4,17.7,0,27,1,1,116,50,52,0
4,"Yes","Known","Other",155,10,10,0,0,0,1.7,17.7,0,25,7,5,668,34,30,0
6,"Yes","Known","Rural",341,46.75,40,0.5,46,0,0,0,0,14,2,2,421,38,38,0
5,"No","Known","Rural",855,123.72,105,0,0,18.8,6.3,30,0,17,1,1,514,60,60,0
0,"No","Unknown","Other",460,87.87,85,0.5,0,12.4,8.3,44,0.7,14,1,1,60,42,44,0
8,"Yes","Known","Town",142,9.68,10,0,10,0,4.7,16,0,16,5,5,499,34,34,0
7,"No","Known","Town",470,44.55,10,1.98,110,0,4,22.3,2.7,19,2,2,574,50,46,0
9,"No","Known","Suburban",47,36.24,40,0,0,0,1,1.7,0,16,4,2,493,52,52,0
7,"No","Known","Suburban",456,86.62,40,0.33,160,0,2.3,14.7,0,34,2,2,328,52,44,0
3,"No","Known","Suburban",566,103.19,48,0.5,72,0,5.3,22,0.3,11,1,1,308,48,62,0
3,"No","Known","Other",82,38.22,50,0.25,0,0,0,0,0,8,1,1,251,68,68,0
0,"No","Unknown","Suburban",2376,78.88,85,1.98,7,0.1,27.7,90.7,10.7,14,2,1,139,42,44,0
6,"No","Known","Town",633,74.53,35,0.99,120,0,10,38.3,0,27,1,1,265,34,44,0
7,"No","Known","Other",417,44.08,41,0.25,4,0,0.7,8.3,0,25,1,1,732,50,50,0
0,"No","Unknown","Other",424,50.69,60,0.25,0,0,2,84,1,33,1,1,186,42,44,0
7,"No","Known","Other",662,62.36,60,0.74,37,0,15.7,45.7,0,31,1,1,541,32,44,0
7,"No","Known","Suburban",598,39.99,40,0,0,0,11.3,20,6.7,11,1,1,81,24,44,0
5,"No","Known","Other",441,37.35,40,0,20,0,13.7,59,0,21,1,1,209,24,44,0
4,"No","Known","Suburban",16,20.93,17,0,11,0,0,7.3,6.7,24,1,1,581,64,44,0
6,"No","Known","Rural",89,44.3,55,0,0,0,1,5.7,0,7,1,1,220,52,48,0
5,"Yes","Known","Rural",397,49.99,60,0,0,0,3,56.3,4.3,7,2,1,201,44,44,0
6,"No","Known","Other",86,48.08,40,0,0,1.8,0,4.7,0,18,2,2,543,62,70,0
0,"No","Unknown","Suburban",376,36.48,45,0,4,0,6.3,17,1.7,24,2,2,449,42,44,0
9,"No","Known","Other",568,51.87,60,0,6,0,2.7,26.7,0,29,1,1,360,52,28,0
7,"No","Known","Suburban",1228,84.39,85,3.96,0,0,35.3,63,1.3,10,1,1,293,28,44,0
0,"No","Unknown","Other",337,40.17,45,0.5,9,0,4.7,39.3,8.7,6,2,2,187,42,44,0
5,"Yes","Known","Other",1580,90.25,75,9.4,0,0.1,15,82.3,5,15,1,1,470,32,28,0
3,"Yes","Known","Other",1893,64.11,70,0,40,0,8,120.7,17.3,33,1,1,184,50,20,0
6,"No","Unknown","Other",154,41.52,54,0,0,0,4,0.7,0,7,2,1,206,42,44,0
5,"No","Known","Suburban",3177,309.38,175,4.46,520,1.2,30,105.7,1.3,23,1,1,46,34,36,0
3,"Yes","Known","Other",932,36.34,45,0.25,3,0,14.7,221.7,12.7,7,1,1,182,60,60,0
1,"No","Known","Other",567,87.12,50,0.5,111,0,45.7,32.7,0,22,1,1,667,42,44,0
2,"Yes","Known","Town",1269,249.78,70,5.45,262,110.2,3,18,5.3,8,1,1,58,42,44,0
9,"Yes","Known","Rural",768,110.95,50,2.97,63,0.4,5.7,33,6.3,8,1,1,218,54,52,0
5,"No","Known","Suburban",238,62.29,30,1.24,89,0,4,5.3,1.3,34,1,1,1029,54,44,0
4,"Yes","Known","Other",274,35.1,45,0.25,4,0,0.7,7.7,0,7,2,2,205,50,48,0
3,"No","Known","Other",37,34.99,45,0,0,0,0,4,0,13,2,2,382,42,34,0
5,"No","Unknown","Rural",829,108.7,79,0,100,0.3,21.7,70.7,8,7,1,1,153,42,44,0
7,"Yes","Known","Town",532,45,45,0,0,0,3.3,46.7,0.3,44,4,2,452,52,28,0
1,"No","Known","Other",1393,160.81,70,6.93,176,0.4,21.3,100.7,1.3,47,1,1,63,32,44,0
0,"No","Unknown","Other",757,51.63,60,0,5,0,4,13.3,0,11,3,1,13,42,44,0
7,"No","Known","Town",100,30.25,30,0.25,0,0,1,11.7,0.3,21,1,1,652,60,44,0
8,"No","Unknown","Other",1032,106.19,60,3.46,176,0,12,21.3,0.7,27,2,1,433,42,44,0
0,"No","Unknown","Other",1065,90.58,46,2.72,140,0,8.7,69.3,7,9,2,2,281,42,44,0
0,"No","Unknown","Suburban",343,59.37,50,0.25,0,0.2,2,5.7,0.7,29,1,1,69,32,44,0
5,"Yes","Known","Other",576,117.69,30,1.49,236,0,13.3,38.7,1.3,19,1,1,575,58,24,0
0,"No","Unknown","Suburban",590,72.23,55,0.25,75,0,3.7,49.7,0.3,7,2,2,222,42,44,0
9,"Yes","Known","Suburban",143,29.99,30,0,0,0,0.7,7,0,18,2,2,537,50,22,0
7,"No","Known","Suburban",1164,184.19,170,0,56,1.3,5.7,18.7,0,21,2,2,97,60,44,0
0,"No","Unknown","Town",120,60.35,70,0,0,0,8.3,4.3,0,29,2,2,836,42,44,0
8,"No","Known","Other",2798,471.04,45,0.25,1219,0,54,337,0.3,7,1,1,36,42,44,0
0,"No","Unknown","Other",1342,182.86,58,0,219,0,7.7,99,9.7,7,1,1,204,42,44,0
6,"No","Known","Other",1846,93.55,85,5.69,111,0.1,81.3,128.7,6,10,1,1,188,42,44,0
0,"No","Unknown","Other",1748,134.21,112,6.93,81,0,11.3,74,5,13,3,2,385,42,44,0
0,"No","Unknown","Suburban",740,100.61,74,0.99,161,3.6,3.3,32,0.3,9,1,1,278,42,44,0
6,"No","Known","Suburban",471,70.29,55,0,63,0,2.7,13,9,7,1,1,183,68,44,0
9,"Yes","Known","Town",734,98.84,70,3.22,88,0,17.7,32,0.7,23,2,2,68,36,32,0
7,"No","Known","Suburban",638,71.33,50,0.74,64,0,14.7,82.7,0,7,1,1,198,44,40,0
9,"Yes","Known","Suburban",441,53.74,60,0.25,9,0,2,34.3,0,25,1,1,253,46,44,0
7,"No","Known","Town",2235,88.6,85,0,17,0,11,55.3,4.3,9,1,1,74,62,62,0
9,"No","Known","Suburban",47,36.23,30,0,0,0,1.7,0.3,0,24,1,1,717,62,52,0
9,"No","Known","Suburban",2,16.99,17,0,0,0,0,0,0,45,1,1,1340,28,28,0
7,"No","Known","Other",56,17.56,15,0,1,0,2,11.7,0,39,2,2,1201,40,34,0
5,"Yes","Known","Other",347,50.44,60,0,0,0,2,31.7,0,15,2,2,464,36,36,0
5,"No","Unknown","Other",107,34.26,40,0,0,0,0,3.3,1.3,20,1,1,240,26,44,0
7,"No","Known","Suburban",222,51.95,30,0,63,0,2,6,2,25,2,1,752,38,44,0
4,"Yes","Known","Other",154,30.27,30,0,0,0,0.7,3.3,0,27,1,1,829,56,44,0
7,"No","Known","Suburban",1225,53.24,60,0,0,0,17,73.3,11,13,1,1,404,42,44,0
7,"No","Known","Suburban",37,49.99,60,0,0,0,0,1.7,0,20,2,2,249,36,36,0
3,"No","Known","Other",2124,115.27,111,0,48,0,13.7,24.7,0,10,1,1,305,46,44,0
4,"No","Known","Other",478,54.97,45,1.24,38,0.2,1.7,48,3.3,18,1,1,63,22,44,0
0,"No","Unknown","Other",507,53.99,60,0,0,0,9,8.3,0,7,2,1,220,42,44,0
3,"No","Unknown","Other",661,50.52,60,0,0,0,0,0,0,9,4,2,266,42,44,0
0,"No","Unknown","Other",366,47.7,49,1.98,14,0,2.3,31.7,0,10,1,1,29,42,44,0
7,"No","Known","Other",314,51.32,60,0.74,2,0,7,16.3,0,16,2,2,486,42,40,0
7,"No","Known","Suburban",365,124.8,15,0,244,0,3.3,8.3,0,41,1,1,1224,70,44,0
9,"No","Known","Town",236,45.9,45,0.5,0,0,1.3,4,0,15,2,2,443,34,30,0
6,"No","Known","Other",788,44.48,45,0.25,26,0,7.7,36.7,6.3,17,1,1,504,26,44,0
9,"Yes","Known","Suburban",657,42.29,65,0,18,0,2.7,27,0,29,3,3,856,44,40,0
8,"No","Known","Other",223,47.02,30,0.25,40,0.6,8.7,18.3,0.7,16,1,1,486,42,44,0
0,"No","Unknown","Other",1924,168.75,47,1.49,249,0,33,125.3,10,22,1,1,71,42,44,0
5,"Yes","Known","Suburban",18,15.87,14,0,5,0,2.7,3.7,0,23,1,1,684,38,44,0
7,"No","Unknown","Other",188,50.24,60,0.25,0,0,2.3,11.3,0.3,10,4,2,287,48,48,0
7,"Yes","Known","Other",272,30.99,30,0.99,0,0,1.7,9.3,1.3,21,1,1,641,40,40,0
8,"No","Known","Town",659,59.94,60,0.25,1,0,12.7,8.3,0,16,1,1,108,28,28,0
1,"No","Known","Other",1049,43.99,50,0,0,0,15,179,25,7,1,1,52,22,24,0
5,"No","Known","Other",331,44.24,40,0.25,27,1.2,3.3,13.7,1.3,15,1,1,446,36,44,0
6,"No","Known","Suburban",333,91.17,75,0,0,0,3.3,33.7,0.3,50,2,2,122,30,44,0
7,"Yes","Known","Town",82,38.99,45,0,0,0,1.3,1.3,0,12,3,3,361,56,50,0
6,"Yes","Known","Suburban",341,58.39,60,0,28,0,3.3,27.3,0,14,2,2,418,46,40,0
9,"No","Known","Other",188,38.51,40,1.73,0,0,2.7,4,0,18,1,1,536,40,44,0
0,"No","Unknown","Other",1159,100.7,79,2.97,66,2.1,12.7,126,0.3,17,2,2,210,42,44,0
9,"Yes","Known","Town",21,30.26,30,0,0,0,0.3,1,0,18,1,1,547,40,44,0
0,"No","Unknown","Suburban",398,35.61,40,0.25,0,0.3,3.7,17,1.7,14,1,1,412,42,44,0
6,"Yes","Known","Town",234,34.38,31,1.49,0,0.4,2,13.3,0,15,3,2,283,46,46,0
3,"Yes","Known","Suburban",624,54.24,60,0.25,0,0,16.3,18.7,0.3,9,1,1,273,72,44,0
2,"No","Known","Town",79,29.99,40,0,0,0,0,8,0,15,1,1,260,78,44,0
9,"Yes","Known","Town",14,20.59,20,0,2,0,0,0.7,0,31,2,1,32,42,40,0
7,"Yes","Known","Suburban",301,53.36,45,1.49,48,0,9.7,9.3,0,9,2,2,267,46,58,0
3,"No","Unknown","Town",651,36.98,47,0,0,0,0.3,14.7,0,36,1,1,767,42,44,0
0,"No","Unknown","Rural",190,58.65,50,0,0,4.9,2.7,6.7,0,17,1,1,441,42,44,0
0,"No","Unknown","Other",134,44.55,45,0.5,0,9.1,3.3,12.7,0,14,1,1,421,42,44,0
6,"Yes","Known","Other",80,35.36,50,0,0,0.1,1,7,0.3,7,1,1,213,36,34,0
9,"Yes","Known","Suburban",131,10.5,10,0,1,0,2.3,3,0,17,2,2,66,30,30,0
9,"Yes","Known","Town",357,51.03,40,1.73,28,0,3,29.7,0,14,1,1,47,52,52,0
6,"No","Known","Other",590,53.7,70,1.73,2,1.3,2.3,17.7,0,16,1,1,229,54,40,0
3,"No","Unknown","Other",154,31.85,29,1.49,2,0,0.7,9.3,2.3,28,1,1,200,40,44,0
0,"No","Unknown","Other",306,45.38,50,0,0,7.9,0,1.3,0,8,1,1,253,42,44,0
6,"No","Known","Town",496,43.41,32,0,1,10.6,3.3,39.3,0,23,2,2,439,56,74,0
0,"No","Unknown","Other",961,191.27,53,3.46,402,9.9,16.7,31.7,0.3,24,1,1,725,42,44,0
7,"No","Known","Town",237,30.51,30,0.25,6,0,1.3,19.7,26.7,30,2,2,434,50,46,0
6,"No","Known","Other",204,43.81,18,0.74,57,2.3,0.7,4.7,0,11,1,1,333,42,44,0
6,"Yes","Known","Other",522,36.33,45,0.74,2,0,1.3,18.3,1.7,36,1,1,1072,32,28,0
0,"No","Unknown","Other",230,42.74,42,0.25,0,0,2,11.7,0,27,5,2,202,42,44,0
6,"No","Known","Rural",144,30.15,40,0,0,0.2,0,0,0,12,1,1,352,52,48,0
7,"Yes","Known","Town",160,66.77,70,0.5,9,2.6,1.3,20,0,9,3,3,263,44,42,0
8,"No","Known","Town",80,30.36,30,0,0,0.1,2,0.3,0,11,1,1,323,32,58,0
4,"No","Unknown","Other",70,40.73,50,0.74,0,0,0.7,3.7,0,7,1,1,199,62,22,0
6,"Yes","Known","Other",268,39.54,55,1.73,0,0,1,4.3,0,19,1,1,200,64,64,0
2,"No","Known","Other",14,30.57,30,0,2,0,0,1.3,0,6,2,2,194,56,62,0
0,"No","Unknown","Suburban",1024,94.06,60,1.73,94,0.6,12.3,63.7,5.7,7,1,1,192,42,44,0
0,"No","Unknown","Town",816,54.44,60,0,0,0,12.3,65,0.3,10,1,1,294,42,44,0
6,"Yes","Known","Town",18,16.99,17,0,0,0,1,4.3,0,21,1,1,634,34,30,0
4,"No","Known","Other",770,151.27,60,4.21,240,0,11.7,67.7,0.7,8,2,1,223,30,44,0
6,"Yes","Known","Suburban",304,20.62,10,0.5,40,0,2,33.3,0,38,2,2,454,52,18,0
