"MonthlyMinutes","MonthlyRevenue","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","DroppedCalls","UnansweredCalls","CustomerCareCalls","MonthsInService","UniqueSubs","ActiveSubs","CurrentEquipmentDays","AgeHH1","AgeHH2","Churn","IncomeGroup_1","IncomeGroup_2","IncomeGroup_3","IncomeGroup_4","IncomeGroup_5","IncomeGroup_6","IncomeGroup_7","IncomeGroup_8","IncomeGroup_9","ChildrenInHH_Yes","Homeownership_Unknown","PrizmCode_Rural","PrizmCode_Suburban","PrizmCode_Town"
1132,138,78,1.49,176,0,2.3,37.3,2.7,9,2,1,282,48,46,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
23,13.8,10,0,9,1,1.3,1.3,0,20,1,1,593,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,38.7,35,0.5,0,0,7.3,0,0,24,1,1,722,36,38,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
830,75.2,45,0.25,113,0,4,21.7,0,7,1,1,212,42,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
520,66.2,49,0,76,0.1,2,46.7,7.7,9,1,1,275,44,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
482,62.7,50,0.5,39,0.1,4,32,0,20,2,2,278,32,44,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24,17.8,17,0.25,0,0,0.7,1.7,0,34,1,1,296,54,48,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
324,36.8,39,0,7,0,0.3,12.7,0.7,14,1,1,438,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
580,90,70,3.22,78,0,5.7,69.3,1,16,2,2,473,46,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
478,79.6,43,5.94,80,0,3.7,27.3,7,14,2,2,53,50,54,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
100,42.3,30,0,0,11.7,1.3,7.7,0,9,1,1,257,44,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
614,59,51,1.24,27,0,15.3,44.7,1.3,26,1,1,777,42,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
392,41.5,30,0.74,11,0.5,9.7,38.3,3.7,17,1,1,526,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
409,61.9,50,0.25,0,0,4.7,12,1,17,1,1,100,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,123,60,0.5,206,1.7,16.7,65.7,43,7,1,1,207,68,44,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17,35,35,0,0,0,0,7,0.3,16,3,1,187,42,44,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
734,22.6,10,0,0,0.6,3.3,38.7,0,12,2,2,66,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,36.8,28,0,23,0,2.3,5.7,3.3,10,2,1,32,58,56,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
20,30.4,30,0,0,0,0,0,0,9,3,1,285,62,44,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
426,86.2,55,0,117,0,0,0,0,12,1,1,341,30,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1174,128,95,1.98,50,25.1,6,12,0,35,3,3,211,40,38,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1300,121,85,3.22,66,2.2,13.7,84.3,0,18,1,1,210,38,44,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
327,13.9,37,1.98,2,0,2.7,19,0,21,1,1,77,54,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66,50.5,50,0,0,0,3,1,0,29,1,1,274,48,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
518,35.3,45,0.25,0,0,6.7,12,6.7,30,1,1,901,42,44,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
166,34.5,40,0.25,0,0,1.3,12.3,0,7,1,1,156,32,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
795,66.1,42,0.25,21,0,9.3,46.7,0.7,8,1,1,235,34,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
103,35,45,0,0,0,1,7,0,11,1,1,307,64,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1184,110,110,1.24,23,0.7,13,39.3,2.7,25,2,2,89,38,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
177,60.8,59,0,10,0.7,1.7,25,3.3,7,1,1,203,42,44,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
997,41,10,0.99,104,0,6.3,45,1,14,2,2,110,30,44,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,18.8,17,0.25,5,0,0.3,3,0,28,1,1,856,46,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
850,102,60,0.74,157,0,17.7,37.7,0,16,1,1,70,42,44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
193,37.9,32,2.72,11,0,3.3,23.7,0,35,2,2,87,58,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
260,59.9,30,1.49,81,0,1,4.7,0,25,1,1,67,28,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
248,37.4,45,0,6,0,4.7,15,0,8,1,1,220,42,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
187,20.1,39,0.99,0,0,4.7,16,1,16,2,1,102,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154,14.1,10,0.5,9,0,2.3,5.3,0,8,5,4,221,50,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
516,58.7,25,0,125,0,14.3,27.7,0.3,10,1,1,285,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1312,150,50,0,334,0,3.3,47.7,0,35,1,1,571,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,34,30,0.5,0,0,6.7,32.7,0,15,1,1,463,52,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
429,61.5,60,0.25,0,7.2,4,22.3,0,14,2,1,-3,30,44,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2221,59.1,50,0,22,0.1,46.3,300,22,8,3,2,10,36,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,35,45,0,0,0,4,14,0,15,1,1,277,56,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
939,70.7,51,0,64,0,24,5.7,2.7,39,1,1,453,42,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
797,91.8,43,4.21,122,0,6.3,65.3,6,10,1,1,39,56,30,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1013,87.7,95,2.72,0,0,3.7,28.3,2.7,16,1,1,445,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
278,91.8,73,2.97,56,0.4,2,17,1.3,16,2,2,97,40,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129,8.2,10,0,2,0,0,0,0,12,2,2,356,30,44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
287,41.3,45,0,18,0,0.3,111,1.3,14,1,1,395,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
198,42.8,30,0.25,32,0,8,10.7,6,9,1,1,252,32,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
470,52.5,50,0.74,6,0,6.7,15,3,21,1,1,277,40,44,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1746,54.5,50,0.25,30,2.4,5.3,24,0,34,1,1,496,20,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36,10.2,10,0.25,0,0,1.3,1.7,0,11,2,2,329,42,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1909,132,135,0.99,0,0,9,60,1.7,9,2,2,278,30,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1501,60.8,60,1.98,19,0,9.7,65.3,3.3,32,1,1,113,58,52,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
786,32.2,45,0,0,0.2,4.7,15,0,21,1,1,652,52,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
354,44.6,45,0.25,0,9.1,1,10.3,0,11,1,1,143,52,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
307,43.9,41,0.74,12,0,1.3,21.7,0,18,1,1,534,36,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,30.4,30,0,0,0,0.3,9,0,31,2,1,25,56,52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10,33.2,30,0,0,0,0.7,0.7,0,25,2,2,735,68,68,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
652,38.8,45,0,8,0.1,4.3,32,9,47,1,1,155,46,20,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
251,39.8,45,0,12,0,5.3,11.3,0,31,1,1,939,24,44,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
271,63.7,70,0.25,0,0.5,10.7,5.3,0,20,2,2,598,56,56,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29,8.61,0,0,24,0,1.3,1.7,0,53,2,2,1618,50,54,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
104,30.3,40,0,0,0.4,0,0,0,11,1,1,321,28,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
836,46.4,48,0,24,0,0,0,0,15,1,1,431,42,42,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
104,54.9,67,1.49,0,0.2,4.7,6,0,17,1,1,199,26,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
523,84.3,30,0.5,123,0,1,42.3,4,11,2,2,347,34,34,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
308,49.7,40,0.5,32,7.8,0.7,12,0,10,2,2,305,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
582,119,48,0.74,234,0,12,37.7,4.3,18,1,1,461,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
260,15.6,10,0,16,0.7,6,37,0,11,3,3,27,52,54,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
113,56.2,50,3.22,0,2.5,0.7,7.7,0,21,1,1,625,46,44,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2214,155,85,1.49,210,0,0,0,0,34,4,3,107,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
238,40.3,35,0.74,12,0,8.3,5,0,22,1,1,651,34,44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
135,73.5,13,1.24,0,13.4,1.7,11.3,3.3,7,1,1,25,40,44,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
455,45.2,25,0,62,1.2,0,7.3,0.3,12,1,1,364,22,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
439,92,50,0,128,0,5.3,13.7,0.3,16,3,1,501,46,44,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
129,13.9,10,0.99,7,0,0.3,10,0,24,2,2,703,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
401,47.5,50,1.24,17,0.2,6.3,9.7,0,10,1,1,316,32,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
88,30.2,40,0.25,0,0,1,7,0.7,14,1,1,412,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465,58.4,35,2.97,53,0,2.7,21,1,16,1,1,500,48,50,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1417,85.8,95,2.72,16,0,11.3,98,25,25,6,2,312,42,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109,44.8,30,0.25,55,0,0.3,10,0.7,18,1,1,274,38,38,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
497,55.1,70,0.99,0,0,12.7,22.3,3,11,1,1,331,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
274,47.5,50,0,0,0,6,20,3.7,7,1,1,182,42,44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
848,102,95,0,34,8.4,14.7,14,0,18,3,3,254,50,50,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
597,89.2,30,0,300,8.1,4,17.3,0,41,1,1,447,34,34,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
28,10.2,10,0.25,0,0,0.3,0.3,0,11,5,5,304,48,44,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
215,30.3,30,0,0,0,1.7,3.7,0.3,19,2,1,582,32,32,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
109,32.1,30,0,10,0,0.7,4.7,1,22,1,1,674,66,62,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2051,261,121,27.2,273,40.9,37,46.3,11.7,13,1,1,225,48,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2058,114,75,0,87,0,22,173,8,25,1,1,422,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1072,91.2,75,3.46,0,8.7,15,21.7,0,48,2,2,505,52,48,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
582,48.6,42,1.49,18,0,21.3,27,0,25,2,2,760,50,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
185,31.4,30,0,0,0,1.3,11,3,23,1,1,685,48,48,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
465,44,45,1.98,18,0.6,9.3,14,0,20,1,1,616,34,34,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
985,85.4,85,6.19,0,0.3,17,23,0,13,1,1,405,32,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373,86.1,30,0.25,135,0,1,29.3,0.7,34,1,1,1040,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
253,48,50,0.25,0,1.5,10,29.3,1,27,1,1,105,44,44,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
336,55.7,60,3.96,0,0.3,1.3,7,0.3,8,1,1,252,32,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
996,133,45,0.5,259,0.6,30,75.3,1.7,9,1,1,160,32,32,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
928,21.2,20,1.24,0,0,4,49,0,18,5,4,532,32,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84,24.8,20,0,12,0,1.3,4,0,23,1,1,693,38,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1028,61,44,0.74,125,0,2,14,1.7,10,1,1,295,56,52,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
87,50.2,50,0.25,0,0,6.3,9.3,0,38,1,1,69,60,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
354,40.2,45,0,0,0,2.7,45.7,0,13,1,1,376,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
122,32.7,30,2.72,0,0,0.7,4.3,0,22,1,1,678,36,62,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
264,30.2,30,0.25,0,0,1,7.7,0,21,1,1,632,74,72,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
611,136,57,1.24,270,3.1,4.3,64.7,3,13,2,2,123,32,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390,36.6,40,0.25,16,0,0,0,0,9,4,2,281,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
86,50.7,50,0.25,0,0,1.7,5.7,0,25,1,1,768,40,38,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
567,42.7,47,0.5,0,0,3,22.3,4,7,1,1,169,28,24,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2734,420,180,22,900,0,41.7,160,8.7,45,2,2,118,36,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
144,10.2,10,0.25,0,0,0.3,12.3,0,7,4,2,199,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1285,113,82,1.49,80,4.8,12,83,22,7,1,1,199,42,44,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
284,56,50,1.49,0,0,9,64.7,3.7,18,1,1,518,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
434,79.4,40,0,132,0,2.3,11.3,0,15,1,1,466,40,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1110,64.4,53,1.24,46,0,4.3,39.3,0.7,24,1,1,701,26,44,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1801,97.6,70,0,103,2.5,13.7,59.7,11.7,10,1,1,278,42,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1081,79.9,85,2.72,0,2.1,25,42,0,29,1,1,388,40,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
472,75,64,0,28,0,5.3,3,0.3,10,1,1,286,50,48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
303,51.7,60,0.99,0,0,12.7,14.3,0,29,2,2,396,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
650,80.3,45,0.5,128,0,3,21.3,1,24,1,1,44,32,44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
242,48,50,0,0,0.1,0,13.7,0,43,1,1,527,34,32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
267,48.1,42,0,0,5.2,5,15.7,0.3,17,2,2,530,40,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
238,39.9,45,4.46,0,0,2,21.3,0.3,7,1,1,208,56,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,83.3,85,0,0,0,10.7,54.7,0,7,1,1,184,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112,42,49,0,1,0,0.7,3,2,23,2,2,344,56,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27,28.5,30,0,0,0,0,3,0,41,1,1,1220,66,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1880,255,60,3.22,495,0,16.7,30.7,2,8,5,4,193,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
352,100,105,0.99,0,0,0.3,14,0,15,2,2,115,38,30,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
70,10,10,0,0,0,0.3,1.3,0,11,3,3,327,50,50,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
257,42.9,42,0,0,0,4.3,0,0,21,2,2,627,58,38,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
617,42.2,45,0.99,16,0.5,5.3,26,2.3,7,2,1,192,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
173,30,40,0,0,0,1.3,13,1,16,1,1,470,40,38,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
966,79.9,52,0,100,0,5,16.3,0.3,8,1,1,228,52,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
412,60,70,0,0,6,4.7,20,0,10,1,1,282,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,30.3,40,0,0,0,0,0,0,8,1,1,252,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
89,30,30,0,0,0,0,13.7,0,11,1,1,309,44,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
238,71,34,0,91,1,2.7,44.3,0,23,2,2,97,68,66,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30,30.3,40,0,0,0,0.3,2.7,0,10,1,1,295,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
863,61.4,57,3.46,0,0.1,4.3,32.7,0,17,2,2,20,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
371,50,50,0,0,0,6.7,15.7,0,24,1,1,706,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
247,32.7,40,0.25,0,2.5,2.3,9.3,0.3,13,1,1,342,64,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1328,50.7,60,0.25,0,0,6.7,35,0,7,1,1,218,50,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
384,52.9,48,0,0,0,2.7,73.7,0,16,1,1,460,42,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
318,40.5,45,0,14,0,4.7,10.7,1.3,14,1,1,357,42,44,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
84,37,30,0.74,0,0,0.7,5.7,0,30,1,1,922,38,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
462,42,45,1.49,14,0.7,6.3,25,0,25,2,1,9,58,54,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
576,48.3,40,0,27,0.1,0.3,184,5,17,1,1,26,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2824,196,110,25,337,0,1,25.7,1.3,33,1,1,107,30,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
508,31.2,28,0.5,18,1.1,1,16.3,8.7,7,1,1,212,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
574,46.5,45,0.74,30,0,4.3,53.7,12.3,30,4,3,133,48,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
592,99.7,55,0.74,127,5.6,12.7,76.3,0,9,1,1,267,46,44,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
460,47.2,45,1.49,7,0,3.3,26,2.7,16,1,1,490,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
488,33.6,30,0,10,0,0,16,6,9,1,1,222,50,66,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
273,53.4,7,0,26,0,1.3,23,6,7,1,1,201,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
294,37.1,36,1.98,20,0,0.7,10.3,2.3,12,1,1,165,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
594,93.8,71,0.5,96,0,2.7,6,1.3,8,2,2,240,58,58,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1628,77.3,85,1.49,0,0.1,8.7,84.7,0,7,2,1,74,20,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
307,88.6,30,3.22,158,0,6.3,26,1.3,23,1,1,19,44,42,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
242,33,32,0.5,0,0,1,1,0,23,2,2,675,48,40,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
761,78.1,75,1.24,0,0,5,24.3,1,15,3,3,376,42,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
82,32.5,32,0,0,0,2,4.3,0.3,17,2,2,233,50,56,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
174,38.6,45,0.25,8,0,13.3,15.3,0,14,1,1,204,54,54,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1023,75,45,2.72,106,0,1,36.7,6.7,14,1,1,396,60,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108,35.2,45,0,0,0.2,7,12.3,0,22,1,1,289,24,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
407,57.5,40,0,78,0,9,14.3,0,12,2,2,219,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
74,33.2,40,0,0,0,0.7,6.3,0,14,1,1,198,58,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
510,62.3,62,0.5,22,0,4.3,23.7,3,19,2,2,123,36,30,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1218,93.9,36,3.71,93,0,8.7,132,31,7,1,1,31,48,44,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
266,35.8,30,0,10,0,4.3,18.7,0,30,1,1,893,28,44,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1509,129,38,12.1,140,0,8,55.7,2,24,2,2,302,30,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
641,79,85,0,0,0,7.3,113,5.7,22,1,1,318,66,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
980,128,50,8.41,224,0.2,5,67.7,8,22,1,1,66,38,34,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
300,51.7,16,0,1,0,2.3,32.7,2,10,1,1,283,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
274,41.5,50,1.49,0,0,3.7,11,0,7,1,1,206,24,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1109,101,85,1.49,0,5.1,22,92.3,0.3,35,1,1,178,42,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
187,10,10,0,0,0,4.3,6.3,0,10,2,2,278,46,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
283,36.7,35,0,5,0,4.7,30.3,14.3,18,1,1,390,42,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42,20.7,20,0.74,0,0,2,2.3,0.3,23,1,1,699,36,62,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
588,76.2,70,0,0,0,6,6.3,0,35,1,1,23,26,44,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1390,40.5,45,0,16,0,1.7,11,0.3,11,1,1,315,48,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
758,96.4,80,0,0,0,7.3,43.3,0,27,1,1,794,36,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
617,36.8,36,0,0,0,13.7,23.7,5,16,1,1,170,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2119,185,85,0,415,6.6,24.7,49.3,0,9,1,1,262,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160,31.1,30,0,0,0,0.3,8.3,0.3,19,1,1,591,30,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,26.3,20,0.25,7,0,1,1.3,0,26,4,2,269,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
748,41.8,45,0.5,18,0,20.7,7,0,14,1,1,255,42,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
104,31.4,30,0.25,0,0.4,0.7,2,0,25,1,1,258,54,54,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
255,10,10,0,0,0,6.7,47.7,0,9,3,3,252,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
224,30,40,0,0,0,0.3,8.3,1.3,10,1,1,58,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
292,38.7,30,0,23,0.2,12.7,24.7,0,19,1,1,10,54,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,31.1,30,0,0,2.6,4.3,3.7,0,21,1,1,633,82,88,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
407,51.3,50,0.74,0,0.1,1.7,6.3,0.7,31,1,1,275,46,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8,20.4,20,0,0,0.4,0.7,3.3,0,17,1,1,500,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
963,144,45,0,95,33.8,6,25.3,5.3,10,1,1,182,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
556,100,75,1.73,79,0,5,8.3,0,23,2,2,385,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
308,40.8,32,0.25,23,0.8,4.3,42.3,0,17,2,2,25,42,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
186,39.3,45,0,0,0,5.3,18.7,1,6,1,1,193,54,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26,30,30,0,0,0,0,0,0,35,1,1,1044,40,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
149,32.1,42,0,0,0,0.3,10.7,0,38,2,2,481,66,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
190,11.4,10,0.25,5,0,3.3,8.3,0,21,2,2,621,46,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
210,33.8,45,0,0,0,2.3,9.7,0.3,16,1,1,501,26,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
300,48.1,42,1.98,14,0,0.7,4.3,1.3,29,2,2,869,34,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
